数据时间,1分钟内记录总数,设备编号,流量(L/s)(均值),流速(m/s)(均值),液位(m)(均值)
2026-03-11 03:17:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:18:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:19:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:20:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:21:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:22:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:23:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:24:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:25:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:26:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:27:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:28:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:29:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:30:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:31:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:32:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:33:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:34:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:35:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:36:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:37:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:38:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:39:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:40:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:41:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:42:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:43:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:44:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:45:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:46:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:47:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:48:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:49:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:50:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:51:00,1,23620110,0.0,0.0,0.259
2026-03-11 03:52:00,1,23620110,0.0,0.0,0.259
2026-03-11 03:53:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:54:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:55:00,1,23620110,0.0,0.0,0.264
2026-03-11 03:56:00,1,23620110,0.0,0.0,0.259
2026-03-11 03:57:00,1,23620110,0.0,0.0,0.259
2026-03-11 03:58:00,1,23620110,0.0,0.0,0.259
2026-03-11 03:59:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:00:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:01:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:02:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:03:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:04:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:05:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:06:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:07:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:08:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:09:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:10:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:11:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:12:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:W6:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:14:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:W2:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:W3:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:17:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:18:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:19:00,1,23620110,0.0,0.0,0.264
2026-03-11 04:20:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:21:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:22:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:23:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:24:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:25:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:26:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:27:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:28:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:29:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:30:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:31:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:32:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:33:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:34:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:35:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:36:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:37:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:38:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:39:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:40:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:41:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:42:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:43:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:44:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:45:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:46:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:47:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:48:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:49:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:50:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:51:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:52:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:53:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:54:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:55:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:56:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:57:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:58:00,1,23620110,0.0,0.0,0.259
2026-03-11 04:59:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:00:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:01:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:02:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:03:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:04:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:05:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:06:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:07:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:08:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:09:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:10:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:11:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:12:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:W6:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:14:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:W2:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:W3:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:17:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:18:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:19:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:20:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:21:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:22:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:23:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:24:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:25:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:26:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:27:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:28:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:29:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:30:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:31:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:32:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:33:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:34:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:35:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:36:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:37:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:38:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:39:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:40:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:41:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:42:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:43:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:44:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:45:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:46:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:47:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:48:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:49:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:50:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:51:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:52:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:53:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:54:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:55:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:56:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:57:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:58:00,1,23620110,0.0,0.0,0.259
2026-03-11 05:59:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:00:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:01:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:02:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:03:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:04:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:05:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:06:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:07:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:08:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:09:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:10:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:11:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:12:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:W6:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:14:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:W2:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:W3:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:17:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:18:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:19:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:20:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:21:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:22:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:23:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:24:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:25:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:26:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:27:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:28:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:29:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:30:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:31:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:32:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:33:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:34:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:35:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:36:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:37:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:38:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:39:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:40:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:41:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:42:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:43:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:44:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:45:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:46:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:47:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:48:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:49:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:50:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:51:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:52:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:53:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:54:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:55:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:56:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:57:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:58:00,1,23620110,0.0,0.0,0.259
2026-03-11 06:59:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:00:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:01:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:02:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:03:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:04:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:05:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:06:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:07:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:08:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:09:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:10:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:11:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:12:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:W6:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:14:00,1,23620110,0.0,0.0,0.259
2026-03-11 07:W2:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:W3:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:17:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:18:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:19:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:20:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:21:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:22:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:23:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:24:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:25:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:26:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:27:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:28:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:29:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:30:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:31:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:32:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:33:00,1,23620110,0.0,0.0,0.264
2026-03-11 07:34:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:35:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:36:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:37:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:38:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:39:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:40:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:41:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:42:00,1,23620110,0.0,0.0,0.268
2026-03-11 07:43:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:44:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:45:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:46:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:47:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:48:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:49:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:50:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:51:00,1,23620110,0.0,0.0,0.273
2026-03-11 07:52:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:53:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:54:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:55:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:56:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:57:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:58:00,1,23620110,0.0,0.0,0.277
2026-03-11 07:59:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:00:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:01:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:02:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:03:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:04:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:05:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:06:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:07:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:08:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:09:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:10:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:11:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:12:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:W6:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:14:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:W2:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:W3:00,1,23620110,0.0,0.0,0.277
2026-03-11 08:17:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:18:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:19:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:20:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:21:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:22:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:23:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:24:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:25:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:26:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:27:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:28:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:29:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:30:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:31:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:32:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:33:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:34:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:35:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:36:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:37:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:38:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:39:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:40:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:41:00,1,23620110,0.0,0.0,0.282
2026-03-11 08:42:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:43:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:44:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:45:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:46:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:47:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:48:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:49:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:50:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:51:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:52:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:53:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:54:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:55:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:56:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:57:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:58:00,1,23620110,0.0,0.0,0.286
2026-03-11 08:59:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:00:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:01:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:02:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:03:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:04:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:05:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:06:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:07:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:08:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:09:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:10:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:11:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:12:00,1,23620110,6.483,0.032,0.282
2026-03-11 09:W6:00,1,23620110,6.483,0.032,0.282
2026-03-11 09:14:00,1,23620110,6.483,0.032,0.282
2026-03-11 09:W2:00,1,23620110,6.483,0.032,0.282
2026-03-11 09:W3:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:17:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:18:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:19:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:20:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:21:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:22:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:23:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:24:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:25:00,1,23620110,0.0,0.0,0.286
2026-03-11 09:26:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:27:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:28:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:29:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:30:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:31:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:32:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:33:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:34:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:35:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:36:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:37:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:38:00,1,23620110,0.0,0.0,0.282
2026-03-11 09:39:00,1,23620110,0.0,0.0,0.318
2026-03-11 09:40:00,1,23620110,36.268,0.121,0.373
2026-03-11 09:41:00,1,23620110,97.01,0.289,0.405
2026-03-11 09:42:00,1,23620110,143.698,0.41,0.418
2026-03-11 09:43:00,1,23620110,173.906,0.482,0.427
2026-03-11 09:44:00,1,23620110,185.788,0.499,0.437
2026-03-11 09:45:00,1,23620110,197.519,0.524,0.441
2026-03-11 09:46:00,1,23620110,200.554,0.524,0.446
2026-03-11 09:47:00,1,23620110,203.998,0.533,0.446
2026-03-11 09:48:00,1,23620110,209.572,0.541,0.45
2026-03-11 09:49:00,1,23620110,212.671,0.549,0.45
2026-03-11 09:50:00,1,23620110,228.167,0.589,0.45
2026-03-11 09:51:00,1,23620110,234.365,0.605,0.45
2026-03-11 09:52:00,1,23620110,231.592,0.589,0.455
2026-03-11 09:53:00,1,23620110,237.883,0.605,0.455
2026-03-11 09:54:00,1,23620110,237.883,0.605,0.455
2026-03-11 09:55:00,1,23620110,228.447,0.581,0.455
2026-03-11 09:56:00,1,23620110,231.592,0.589,0.455
2026-03-11 09:57:00,1,23620110,228.447,0.581,0.455
2026-03-11 09:58:00,1,23620110,222.155,0.565,0.455
2026-03-11 09:59:00,1,23620110,222.155,0.565,0.455
2026-03-11 10:00:00,1,23620110,222.155,0.565,0.455
2026-03-11 10:01:00,1,23620110,215.864,0.549,0.455
2026-03-11 10:02:00,1,23620110,212.719,0.541,0.455
2026-03-11 10:03:00,1,23620110,219.01,0.557,0.455
2026-03-11 10:04:00,1,23620110,202.987,0.524,0.45
2026-03-11 10:05:00,1,23620110,215.77,0.557,0.45
2026-03-11 10:06:00,1,23620110,231.266,0.597,0.45
2026-03-11 10:07:00,1,23620110,228.447,0.581,0.455
2026-03-11 10:08:00,1,23620110,234.738,0.597,0.455
2026-03-11 10:09:00,1,23620110,231.266,0.597,0.45
2026-03-11 10:10:00,1,23620110,228.447,0.581,0.455
2026-03-11 10:11:00,1,23620110,225.301,0.573,0.455
2026-03-11 10:12:00,1,23620110,219.01,0.557,0.455
2026-03-11 10:W6:00,1,23620110,215.77,0.557,0.45
2026-03-11 10:14:00,1,23620110,216.246,0.565,0.446
2026-03-11 10:W2:00,1,23620110,210.122,0.549,0.446
2026-03-11 10:W3:00,1,23620110,209.958,0.557,0.441
2026-03-11 10:17:00,1,23620110,195.096,0.524,0.437
2026-03-11 10:18:00,1,23620110,182.91,0.499,0.432
2026-03-11 10:19:00,1,23620110,168.843,0.474,0.423
2026-03-11 10:20:00,1,23620110,153.512,0.438,0.418
2026-03-11 10:21:00,1,23620110,142.892,0.42,0.409
2026-03-11 10:22:00,1,23620110,140.983,0.42,0.405
2026-03-11 10:23:00,1,23620110,139.635,0.429,0.396
2026-03-11 10:24:00,1,23620110,134.339,0.42,0.391
2026-03-11 10:25:00,1,23620110,129.298,0.41,0.387
2026-03-11 10:26:00,1,23620110,115.231,0.372,0.382
2026-03-11 10:27:00,1,23620110,107.072,0.352,0.377
2026-03-11 10:28:00,1,23620110,99.511,0.332,0.373
2026-03-11 10:29:00,1,23620110,91.493,0.311,0.368
2026-03-11 10:30:00,1,23620110,90.118,0.311,0.364
2026-03-11 10:31:00,1,23620110,79.025,0.278,0.359
2026-03-11 10:32:00,1,23620110,77.805,0.278,0.355
2026-03-11 10:33:00,1,23620110,83.962,0.3,0.355
2026-03-11 10:34:00,1,23620110,85.341,0.311,0.35
2026-03-11 10:35:00,1,23620110,89.657,0.332,0.346
2026-03-11 10:36:00,1,23620110,89.657,0.332,0.346
2026-03-11 10:37:00,1,23620110,82.299,0.311,0.341
2026-03-11 10:38:00,1,23620110,77.768,0.3,0.336
2026-03-11 10:39:00,1,23620110,72.065,0.278,0.336
2026-03-11 10:40:00,1,23620110,73.674,0.289,0.332
2026-03-11 10:41:00,1,23620110,70.869,0.278,0.332
2026-03-11 10:42:00,1,23620110,62.202,0.244,0.332
2026-03-11 10:43:00,1,23620110,60.895,0.244,0.327
2026-03-11 10:44:00,1,23620110,57.9,0.232,0.327
2026-03-11 10:45:00,1,23620110,59.854,0.244,0.323
